CD,STATION,ICAO,IATA,SYNOP,LATdeg,LATmin,LONdeg,LONmin,ELEV,M,N,V,U,A,C,PRIORITY,COUNTRY CODE,LAT,LON
,JUMLA,VNJL,JUM,44424,29,16N,082,10E,2300,X,,,,,,7.0,NP,29.266666666666666,82.16666666666667
,KATHMANDU INTL A,VNKT,KTM,44454,27,41N,085,22E,1334,X,,T,,,,6.0,NP,27.683333333333334,85.36666666666666
,POKHARA AIRPORT,VNPK,PKR,44434,28,13N,084,00E,827,X,,,,,,7.0,NP,28.216666666666665,84.0
,SIMRA AIRPORT,VNSI,SIF,44449,27,10N,084,58E,137,X,,,,,,7.0,NP,27.166666666666668,84.96666666666667
,SURKHET,VNSK,SKH,44416,28,36N,081,37E,720,X,,,,,,7.0,NP,28.6,81.61666666666666
,TAPLEJUNG,VNTJ,TPJ,44474,27,21N,087,40E,1732,X,,,,,,7.0,NP,27.35,87.66666666666667
,PARO,VQPR,PBH,,27,24N,089,26E,2227,X,,,,,,7.0,BT,27.4,89.43333333333334
,GAN INTL AIRPORT,VRMG,GAN,,00,42S,073,09E,2,X,,T,,,,7.0,MV,-0.7,73.15
,GAN ISLAND,VRGN,,43599,00,40S,073,09E,2,X,,,,,,7.0,MV,-0.6666666666666666,73.15
,HANIMAADHOO,VRMH,HAQ,,06,45N,073,10E,1,X,,T,,,,7.0,MV,6.75,73.16666666666667
,MALE INTL/HULULE,VRMM,MLE,43555,04,12N,073,31E,2,X,,T,,,,6.0,MV,4.2,73.51666666666667
,BANGKOK/DON MUAN,VTBD,DMK,48456,13,55N,100,36E,6,X,,T,,,,6.0,TH,13.916666666666666,100.6
,BURIRUM,VTUO,BFV,,15,14N,103,15E,182,X,,T,,,,7.0,TH,15.233333333333333,103.25
,CHAIYAPHUM,VTUC,,48403,15,48N,102,01E,183,X,,,,,,7.0,TH,15.8,102.01666666666667
,CHANTHABURI,VTBC,,48480,12,35N,102,07E,4,X,,,,,,7.0,TH,12.583333333333334,102.11666666666666
,CHIANG KHAM (ARM,VTCB,,,19,30N,100,16E,389,X,,,,,,7.0,TH,19.5,100.26666666666667
,CHIANG MAI(CIV/A,VTCC,CNX,48327,18,46N,098,58E,308,X,,T,,,,6.0,TH,18.766666666666666,98.96666666666667
,CHIANG RAI INTL,VTCT,CEI,,19,57N,099,53E,389,X,,T,,,,7.0,TH,19.95,99.88333333333334
,CHIANG RAI,VTCR,,48303,19,55N,099,49E,395,X,,,,,,7.0,TH,19.916666666666668,99.81666666666666
,CHON BURI/SATTAH,VTBS,BKK,48459,13,41N,100,45E,1,X,,T,,,,7.0,TH,13.683333333333334,100.75
,CHUMPHON,VTSD,,48517,10,28N,099,10E,5,X,,,,,,7.0,TH,10.466666666666667,99.16666666666667
,CHUMPHON,VTSE,CJM,,10,43N,099,22E,8,X,,T,,,,7.0,TH,10.716666666666667,99.36666666666666
,HAT YAI,VTSS,HDY,48569,06,55N,100,23E,28,X,,T,,,,7.0,TH,6.916666666666667,100.38333333333334
,HUA HIN,VTPH,HHQ,48475,12,38N,099,57E,12,X,,T,,,,7.0,TH,12.633333333333333,99.95
,KAMPHAENG SAEN(A,VTBK,KDT,,14,05N,099,55E,9,X,,,,,,7.0,TH,14.083333333333334,99.91666666666667
,KANCHANABURI,VTBG,,48450,14,01N,099,32E,29,X,,,,,,7.0,TH,14.016666666666667,99.53333333333333
,KHON KAEN,VTUK,KKC,48381,16,28N,102,47E,190,X,,T,,,,7.0,TH,16.466666666666665,102.78333333333333
,KOKE KATHIEM (MI,VTBL,KKM,,14,52N,100,40E,30,X,,,,,,7.0,TH,14.866666666666667,100.66666666666667
,KORAT/NAKHON RAT,VTUN,,48431,14,58N,102,04E,188,X,,,,,,7.0,TH,14.966666666666667,102.06666666666666
,KRABI,VTSG,KBV,,08,06N,098,59E,32,X,,T,,,,7.0,TH,8.1,98.98333333333333
,LAMPANG,VTCL,LPT,48328,18,16N,099,31E,240,X,,T,,,,7.0,TH,18.266666666666666,99.51666666666667
,LOEI,VTUL,LOE,48353,17,26N,101,43E,257,X,,T,,,,7.0,TH,17.433333333333334,101.71666666666667
,LOM SAK (THAI-AF,VTPL,,,16,49N,101,15E,152,X,,,,,,7.0,TH,16.816666666666666,101.25
,MAE HONG SON/MUA,VTCH,HGN,48300,19,18N,097,59E,266,X,,T,,,,7.0,TH,19.3,97.98333333333333
,MAE SARIANG,VTCS,,48325,18,10N,097,55E,213,X,,,,,,7.0,TH,18.166666666666668,97.91666666666667
,MAE SOT/TAK,VTPM,MAQ,48375,16,42N,098,32E,211,X,,T,,,,7.0,TH,16.7,98.53333333333333
,MUKDAHAN/BAKHON,VTUB,,48383,16,31N,104,43E,139,X,,,,,,7.0,TH,16.516666666666666,104.71666666666667
,NAKHON PHANOM,VTUP,,48357,17,25N,104,46E,148,X,,,,,,7.0,TH,17.416666666666668,104.76666666666667
,NAKHON PHANOM,VTUW,KOP,,17,23N,104,38E,167,X,,T,,,,7.0,TH,17.383333333333333,104.63333333333334
,NAKHON RATCHASIM,VTUQ,NAK,,14,57N,102,19E,225,X,,T,,,,7.0,TH,14.95,102.31666666666666
,NAKHON SAWAN/PAK,VTPN,,48400,15,48N,100,10E,35,X,,,,,,7.0,TH,15.8,100.16666666666667
,NAKHON SI THAMMA,VTSF,NST,,08,32N,099,57E,6,X,,T,,,,7.0,TH,8.533333333333333,99.95
,NAKHON SI THAMMA,VTSN,,48552,08,28N,099,58E,9,X,,,,,,7.0,TH,8.466666666666667,99.96666666666667
,NAN/MUANG NAN,VTCN,NNT,48331,18,49N,100,47E,211,X,,T,,,,7.0,TH,18.816666666666666,100.78333333333333
,NARATHIWAT,VTSC,NAW,48583,06,31N,101,45E,5,X,,T,,,,7.0,TH,6.516666666666667,101.75
,NONG KHAI,VTUM,,48352,17,52N,102,43E,175,X,,,,,,7.0,TH,17.866666666666667,102.71666666666667
,PATTANI,VTSK,PAN,48580,06,47N,101,09E,8,X,,T,,,,7.0,TH,6.783333333333333,101.15
,PHETCHABUN,VTPB,PHY,48379,16,40N,101,12E,134,X,,T,,,,7.0,TH,16.666666666666668,101.2
,PHETCHABURI/THA,VTBJ,,48465,13,09N,100,04E,4,X,,,,,,7.0,TH,13.15,100.06666666666666
,PHITSANULOK/SARI,VTPS,,48378,16,46N,100,16E,45,X,,,,,,7.0,TH,16.766666666666666,100.26666666666667
,PHITSANULOK,VTPP,PHS,,16,47N,100,17E,45,X,,T,,,,7.0,TH,16.783333333333335,100.28333333333333
,PHRAE,VTCP,PRH,48330,18,08N,100,10E,166,X,,T,,,,7.0,TH,18.133333333333333,100.16666666666667
,PHUKET INTL AIRP,VTSP,HKT,48565,08,07N,098,19E,12,X,,T,,,,6.0,TH,8.116666666666667,98.31666666666666
,PRACHIN BURI (AR,VTBI,,48430,14,03N,101,22E,6,X,,,,,,7.0,TH,14.05,101.36666666666666
,PRACHUAP KHIRI K,VTBP,,48500,11,49N,099,49E,5,X,,,,,,7.0,TH,11.816666666666666,99.81666666666666
,RANONG,VTSR,UNN,48532,09,47N,098,35E,23,X,,T,,,,7.0,TH,9.783333333333333,98.58333333333333
,RAYONG/U-TAPHAO,VTBU,UTP,48478,12,41N,101,00E,12,X,,T,,,,6.0,TH,12.683333333333334,101.0
,ROI ET,VTUR,,48405,16,03N,103,40E,142,X,,,,,,7.0,TH,16.05,103.66666666666667
,ROIET,VTUV,ROI,,16,07N,103,47E,136,X,,T,,,,7.0,TH,16.116666666666667,103.78333333333333
,SAKON NAKHON (AR,VTUS,,48356,17,08N,104,07E,172,X,,,,,,7.0,TH,17.133333333333333,104.11666666666666
,SAKON NAKHON,VTUI,SNO,,17,12N,104,07E,162,X,,T,,,,7.0,TH,17.2,104.11666666666666
,SAMUI,VTSM,USM,,09,33N,100,04E,12,X,,T,,,,7.0,TH,9.55,100.06666666666666
,SATUN (THAI-AFB),VTSA,,48570,06,39N,100,04E,6,X,,,,,,7.0,TH,6.65,100.06666666666666
,SONGKHLA(THAI-NA,VTSH,SGZ,48568,07,12N,100,36E,10,X,,T,,,,7.0,TH,7.2,100.6
,SUKHOTHAI,VTPO,THS,,17,14N,099,49E,58,X,,T,,,,7.0,TH,17.233333333333334,99.81666666666666
,SURAT THANI,VTSB,URT,48551,09,07N,099,09E,10,X,,T,,,,7.0,TH,9.116666666666667,99.15
,SURIN,VTUJ,PXR,,14,52N,103,30E,146,X,,T,,,,7.0,TH,14.866666666666667,103.5
,TAK,VTPT,TKT,48376,16,53N,099,15E,148,X,,T,,,,7.0,TH,16.883333333333333,99.25
,TRANG,VTST,TST,48567,07,31N,099,37E,17,X,,T,,,,7.0,TH,7.516666666666667,99.61666666666666
,TRAT/KHAO SAMING,VTBO,TDX,,12,17N,102,19E,25,X,,T,,,,7.0,TH,12.283333333333333,102.31666666666666
,UBON/RATCHATHANI,VTUU,UBP,48407,15,15N,104,52E,119,X,,T,,,,7.0,TH,15.25,104.86666666666666
,UDON THANI(CIV/A,VTUD,UTH,48354,17,22N,102,47E,177,X,,T,,,,7.0,TH,17.366666666666667,102.78333333333333
,UTTARADIT EAST,VTPU,,48351,17,37N,100,05E,64,X,,,,,,7.0,TH,17.616666666666667,100.08333333333333
,YALA,VTSY,,,05,47N,101,09E,225,X,,,,,,7.0,TH,5.783333333333333,101.15
,CAM RANH BAY,VVCR,CXR,48897,12,00N,109,13E,12,X,,T,,,,7.0,VN,12.0,109.21666666666667
,CAN THO,VVCT,VCA,48911,10,05N,105,43E,6,X,,T,,,,7.0,VN,10.083333333333334,105.71666666666667
,CAT VI,VVCI,HPH,48825,20,49N,106,44E,6,X,,T,,,,7.0,VN,20.816666666666666,106.73333333333333
,DA NANG INTL ARP,VVDN,DAD,48855,16,02N,108,12E,7,X,,T,,,,6.0,VN,16.033333333333335,108.2
,HANOI/GIALAM,VVGL,,,21,02N,105,53E,16,X,,,,,,7.0,VN,21.033333333333335,105.88333333333334
,HANOI/NOIBAI INT,VVNB,HAN,48820,21,13N,105,48E,6,X,,T,,,,6.0,VN,21.216666666666665,105.8
,HANOI WMO SITE,,,48820,21,01N,105,48E,6,X,,,,,,6.0,VN,21.016666666666666,105.8
,HO CHI MINH/TANS,VVTS,SGN,48900,10,49N,106,40E,10,X,,T,,,,6.0,VN,10.816666666666666,106.66666666666667
,HUE/PHUBAI,VVPB,HUI,48852,16,23N,107,42E,15,X,,T,,,,7.0,VN,16.383333333333333,107.7
,NHA TRANG,VVNT,NHA,48877,12,15N,109,12E,10,X,,,,,,7.0,VN,12.25,109.2
,PHU QUOC,VVPQ,PQC,48917,10,14N,103,58E,8,X,,T,,,,7.0,VN,10.233333333333333,103.96666666666667
,PLEIKU CITY,VVPK,PXU,48866,13,58N,108,00E,801,X,,,,,,7.0,VN,13.966666666666667,108.0
,QUI NHO'N,VVQN,,48870,13,46N,109,13E,6,X,,,,,,7.0,VN,13.766666666666667,109.21666666666667
,VAN DON,VVVD,,,21,07N,107,25E,8,X,,,,,,7.0,VN,21.116666666666667,107.41666666666667
,VINH,VVVH,VII,48845,18,41N,105,40E,6,X,,,,,,7.0,VN,18.683333333333334,105.66666666666667
,VUNG TAU,VVVT,VTG,,10,22N,107,04E,4,X,,,,,,7.0,VN,10.366666666666667,107.06666666666666
,ACHMAD YANI (ARM,WIIS,,96839,06,58S,110,22E,3,X,,,,,,7.0,ID,-6.966666666666667,110.36666666666666
,ACHMAD YANI,WARS,SRG,,06,58S,110,23E,3,X,,T,,,,7.0,ID,-6.966666666666667,110.38333333333334
,ADI SOEMARMO,WAHQ,,,07,31S,110,45E,125,X,,,,,,8.0,ID,-7.516666666666667,110.75
,ADISUCIPTO/JOGYA,WIIJ,JOG,,07,46S,110,25E,107,X,,,,,,7.0,ID,-7.766666666666667,110.41666666666667
,ADI SUMARMO WIRY,WARQ,SOC,,07,31S,110,45E,125,X,,T,,,,8.0,ID,-7.516666666666667,110.75
,ADI SUTJIPTO,WARJ,,96853,07,47S,110,26E,107,X,,T,,,,7.0,ID,-7.783333333333333,110.43333333333334
,AHMAD YANI,WAHS,,,06,59S,110,23E,3,X,,,,,,8.0,ID,-6.983333333333333,110.38333333333334
,ALOR/MALI/KALABA,WRKM,,97320,08,13S,124,34E,12,X,,,,,,7.0,ID,-8.216666666666667,124.56666666666666
,AMAHAI,WAPA,AHI,97722,03,21S,128,52E,10,X,,T,,,,7.0,ID,-3.35,128.86666666666667
,AMBON/PATTIMURA,WAPP,AMQ,97724,03,42S,128,05E,20,X,,T,,,,7.0,ID,-3.7,128.08333333333334
,AMPENAN/SELAPARA,WRRA,,97240,08,31S,116,04E,3,X,,,,,,7.0,ID,-8.516666666666667,116.06666666666666
,ATAMBUA/HALIWEN,WRKA,,97374,09,19S,124,54E,125,X,,,,,,7.0,ID,-9.316666666666666,124.9
,ATUNG BUNGSU,WIPY,PXA,,04,02S,103,23E,638,X,,T,,,,7.0,ID,-4.033333333333333,103.38333333333334
,BALI INTL,WADD,DPS,,08,44S,115,10E,3,X,,T,,,,5.0,ID,-8.733333333333333,115.16666666666667
,BALIKPAPAN/SEPIN,WRLL,,,01,16S,116,54E,3,X,,,,,,7.0,ID,-1.2666666666666666,116.9
,BANDA ACEH/BLANG,WITT,BTJ,96011,05,31N,095,25E,21,X,,T,,,,7.0,ID,5.516666666666667,95.41666666666667
,BANDARA,WADL,LOP,,08,45S,116,17E,97,X,,T,,,,8.0,ID,-8.75,116.28333333333333
,BANDAR LAMPUNG,WILL,,96249,05,15S,105,11E,83,X,,,,,,7.0,ID,-5.25,105.18333333333334
,BANDUNG/HUSEIN(A,WIIB,,96781,06,54S,107,34E,740,X,,,,,,7.0,ID,-6.9,107.56666666666666
,BANJARMASIN/SYAM,WRBB,,,03,25S,114,45E,20,X,,,,,,7.0,ID,-3.4166666666666665,114.75
,BAU-BAU/BETO AMB,WAAB,,97192,05,28S,122,37E,2,X,,,,,,7.0,ID,-5.466666666666667,122.61666666666666
,BENGKULA/PADANGK,WIPL,BKS,96253,03,52S,102,19E,16,X,,T,,,,7.0,ID,-3.8666666666666667,102.31666666666666
,BIAK/FRANS KAISI,WABB,BIK,97560,01,11S,136,07E,12,X,,T,,,,6.0,ID,-1.1833333333333333,136.11666666666667
,BIMA/MOHAMMAD SA,WRRB,,97270,08,33S,118,42E,2,X,,,,,,7.0,ID,-8.55,118.7
,CIBEUREM/TASIK(A,WIAM,,96801,07,19S,108,15E,335,X,,,,,,7.0,ID,-7.316666666666666,108.25
,CILACAP/TUNGGUL,WIIL,,96805,07,43S,109,01E,6,X,,,,,,7.0,ID,-7.716666666666667,109.01666666666667
,CURUG/BUDIARTO,WIIA,,96739,06,18S,106,34E,46,X,,,,,,7.0,ID,-6.3,106.56666666666666
,DEPATI AMIR,WIPK,PGK,,02,10S,106,08E,33,X,,T,,,,8.0,ID,-2.1666666666666665,106.13333333333334
,EL TARI,WATT,KOE,,10,10S,123,40E,104,X,,T,,,,7.0,ID,-10.166666666666666,123.66666666666667
,ENAROTALI,WABT,EWI,97780,03,55S,136,22E,1770,X,,T,,,,7.0,ID,-3.9166666666666665,136.36666666666667
,ENDEH/IPI,WRKE,,97290,08,48S,121,35E,3,X,,,,,,7.0,ID,-8.8,121.58333333333333
,FAK-FAK/TOREA,WASF,FKQ,97630,02,52S,132,15E,130,X,,T,,,,7.0,ID,-2.8666666666666667,132.25
,GALELA/GAMARMALA,WAMA,GLX,97406,01,49N,127,49E,8,X,,T,,,,7.0,ID,1.8166666666666667,127.81666666666666
,GORONTALO/JALAL,WAMG,GTO,97048,00,31N,123,04E,2,X,,T,,,,7.0,ID,0.5166666666666667,123.06666666666666
,GUNUNG SITOLI/BI,WIMB,GNS,96075,01,10N,097,42E,6,X,,,,,,7.0,ID,1.1666666666666667,97.7
,HALIM INTL(CIV/M,WIIH,,96747,06,15S,106,54E,30,X,,T,,,,6.0,ID,-6.25,106.9
,HALIM PERDANAKUS,WIHH,HLP,,06,16S,106,53E,26,X,,T,,,,7.0,ID,-6.266666666666667,106.88333333333334
,HANG NADIM,WIDD,BTH,96087,01,07N,104,07E,26,X,,T,,,,8.0,ID,1.1166666666666667,104.11666666666666
,HANG NADIM,WIKB,,,01,07N,104,07E,40,X,,,,,,8.0,ID,1.1166666666666667,104.11666666666666
,HASANUDDIN/UJUNG,WAAA,UPG,97180,05,04S,119,33E,13,X,,T,,,,6.0,ID,-5.066666666666666,119.55
,JAKARTA/KEMAYOR,WIID,,96743,06,09S,106,50E,5,X,,,,,,7.0,ID,-6.15,106.83333333333333
,JAMBI/SULTAN TAH,WIPA,DJB,96195,01,37S,103,39E,25,X,,T,,,,7.0,ID,-1.6166666666666667,103.65
,JAYAPURA/SENTANI,WAJJ,DJJ,97690,02,35S,140,31E,93,X,,T,,,,6.0,ID,-2.5833333333333335,140.51666666666668
,JUANDA,WARR,SUB,,07,22S,112,47E,3,X,,T,,,,6.0,ID,-7.366666666666666,112.78333333333333
,JUWATA,WAQQ,,,03,20N,117,34E,6,X,,T,,,,7.0,ID,3.3333333333333335,117.56666666666666
,KAIMANA/UTAROM,WASK,KNG,97760,03,40S,133,45E,3,X,,T,,,,7.0,ID,-3.6666666666666665,133.75
,KALIJATI,WIIK,,96773,06,32S,107,40E,110,X,,,,,,7.0,ID,-6.533333333333333,107.66666666666667
,KENDARI/WOLTER(A,WAAU,,97146,04,05S,122,25E,50,X,,,,,,7.0,ID,-4.083333333333333,122.41666666666667
,KERINCI/DEPATI P,WIPH,KRC,96207,02,46S,101,22E,782,X,,T,,,,7.0,ID,-2.7666666666666666,101.36666666666666
,KETAPANG/RAHADI,WIOK,KTG,96615,01,51S,109,58E,9,X,,,,,,7.0,ID,-1.85,109.96666666666667
,KOKONAO/TIMUKA,WABN,KOX,97796,04,43S,136,25E,3,X,,,,,,7.0,ID,-4.716666666666667,136.41666666666666
,KOLAKA/POMALAA,WAAP,,97142,04,11S,121,37E,3,X,,,,,,7.0,ID,-4.183333333333334,121.61666666666666
,KOTABARU/SETAGEN,WRBK,KBU,96695,03,23S,116,13E,18,X,,,,,,7.0,ID,-3.3833333333333333,116.21666666666667
,KUPANG/EL TARI,WRKK,,97372,10,10S,123,40E,108,X,,T,,,,7.0,ID,-10.166666666666666,123.66666666666667
,LABUHA/TALIABU,WAPH,,97460,01,37S,124,32E,3,X,,T,,,,7.0,ID,-1.6166666666666667,124.53333333333333
,LARANTUKA/GEWAYE,WRKL,,97310,08,16S,122,58E,9,X,,,,,,7.0,ID,-8.266666666666667,122.96666666666667
,LHOKSEUMAWE/MALI,WITM,LSW,96009,05,14N,096,57E,28,X,,,,,,7.0,ID,5.233333333333333,96.95
,LONGBAWAN/JUVAI,WRLB,LBW,96505,03,43N,115,40E,550,X,,,,,,7.0,ID,3.716666666666667,115.66666666666667
,LUWUK/BUBUNG,WAMW,LUW,97086,00,54S,122,46E,2,X,,T,,,,7.0,ID,-0.9,122.76666666666667
,MADIUN/ISWAHYUD,WIAR,,96881,07,37S,111,31E,110,X,,,,,,7.0,ID,-7.616666666666667,111.51666666666667
,MALANG/ABDUL (AF,WIAS,,96947,07,58S,112,42E,526,X,,,,,,7.0,ID,-7.966666666666667,112.7
,MALANGUANE/TALAU,WAMN,MNA,,04,00N,126,40E,4,X,,T,,,,7.0,ID,4.0,126.66666666666667
,MANOKWARI/RENDAN,WASR,MKW,97530,00,52S,134,03E,3,X,,T,,,,7.0,ID,-0.8666666666666667,134.05
,MAUMERE/WAI OTI,WRKC,,97300,08,37S,122,15E,3,X,,,,,,7.0,ID,-8.616666666666667,122.25
,MEDAN/POLONIA (M,WIMM,KNO,96035,03,34N,098,40E,27,X,,T,,,,6.0,ID,3.5666666666666664,98.66666666666667
,MENADO/SAM RATUL,WAMM,MDC,97014,01,33N,124,55E,86,X,,T,,,,7.0,ID,1.55,124.91666666666667
,MENGGALA/ASTRA K,WIAG,AKQ,96273,04,27S,105,10E,19,X,,,,,,7.0,ID,-4.45,105.16666666666667
,MERAUKE/MOPAH,WAKK,MKQ,97980,08,31S,140,25E,5,X,,T,,,,7.0,ID,-8.516666666666667,140.41666666666666
,MEULABOH/CUT NYA,WITC,MEQ,96015,04,15N,096,07E,90,X,,,,,,7.0,ID,4.25,96.11666666666666
,MINANGKABAU INTL,WIPT,PDG,,00,47S,100,17E,5,X,,,,,,7.0,ID,-0.7833333333333333,100.28333333333333
,MINANGKABAU,WIEE,,,00,47S,100,17E,5,X,,T,,,,8.0,ID,-0.7833333333333333,100.28333333333333
,MOROTAI/PITU,WAMR,OTI,97404,02,02N,129,19E,15,X,,,,,,7.0,ID,2.033333333333333,129.31666666666666
,MUARATEWE/BERING,WRBM,,96595,00,57S,114,54E,60,X,,,,,,7.0,ID,-0.95,114.9
,NABIRE/IRIAN JAY,WABI,NBX,97682,03,19S,135,30E,3,X,,T,,,,7.0,ID,-3.3166666666666664,135.5
,NAMLEA/BURU ISLA,WAPR,NAM,97700,03,15S,127,04E,20,X,,T,,,,7.0,ID,-3.25,127.06666666666666
,PADANG/TABING,WIMG,,96163,00,52S,100,20E,3,X,,,,,,7.0,ID,-0.8666666666666667,100.33333333333333
,PAKANBARU/SIMPAN,WIBB,PKU,96109,00,28N,101,27E,41,X,,T,,,,7.0,ID,0.4666666666666667,101.45
,PALEMBANG/SULTAN,WIPP,PLM,96221,02,53S,104,42E,7,X,,T,,,,7.0,ID,-2.8833333333333333,104.7
,PALU/MUTIARA,WAML,,97072,00,40S,119,43E,6,X,,,,,,7.0,ID,-0.6666666666666666,119.71666666666667
,PANARUNG/PALANGK,WRBP,,96655,01,00S,114,00E,27,X,,,,,,7.0,ID,-1.0,114.0
,PANGKALAN BUN/IS,WRBI,,96645,02,42S,111,42E,25,X,,,,,,7.0,ID,-2.7,111.7
,PANGKALPINANG,WIKK,,96237,02,10S,106,08E,33,X,,,,,,7.0,ID,-2.1666666666666665,106.13333333333334
,PONTIANAK/SUPADI,WIOO,PNK,96581,00,09S,109,24E,4,X,,T,,,,7.0,ID,-0.15,109.4
,POSO/KASIGUNCU,WAMP,PSJ,97096,01,22S,120,43E,2,X,,T,,,,7.0,ID,-1.3666666666666667,120.71666666666667
,RANAI (MIL/CIV),WION,NTX,96147,03,57N,108,22E,2,X,,,,,,7.0,ID,3.95,108.36666666666666
,RENGAT/JAPURA,WIPR,RGT,96171,00,21S,102,20E,19,X,,,,,,7.0,ID,-0.35,102.33333333333333
,ROTE/BAA/LEKUNIK,WRKR,,97378,10,43S,123,04E,1,X,,,,,,7.0,ID,-10.716666666666667,123.06666666666666
,SABANG/CUT BAU,WIAA,,96001,05,52N,095,19E,126,X,,,,,,7.0,ID,5.866666666666667,95.31666666666666
,SABU/TARDAMU,WRKS,,97380,10,30S,121,49E,26,X,,,,,,7.0,ID,-10.5,121.81666666666666
,SAMARINDA/TEMIND,WRLS,,96607,00,37S,117,09E,230,X,,,,,,7.0,ID,-0.6166666666666667,117.15
,SANANA,WAPN,SQN,97600,02,06S,125,58E,2,X,,T,,,,7.0,ID,-2.1,125.96666666666667
,SANGKULIRANG,WRLU,,96577,01,00N,118,00E,210,X,,,,,,7.0,ID,1.0,118.0
,SARMI/ORAI,WAJI,ZRM,97580,01,49S,138,43E,3,X,,T,,,,7.0,ID,-1.8166666666666667,138.71666666666667
,SAUMLAKI,WAPI,SXK,97900,07,58S,131,18E,24,X,,T,,,,7.0,ID,-7.966666666666667,131.3
,SELAPARANG,WADA,AMI,,08,32S,116,04E,3,X,,T,,,,8.0,ID,-8.533333333333333,116.06666666666666
,SEPINGGAN,WALL,BPN,96633,01,16S,116,54E,3,X,,T,,,,7.0,ID,-1.2666666666666666,116.9
,SERUI/YENDOSA,WABO,ZRI,97570,01,52S,136,13E,3,X,,T,,,,7.0,ID,-1.8666666666666667,136.21666666666667
,SIBOLGA/PINANGSO,WIMS,FLZ,96073,01,33N,098,52E,3,X,,,,,,7.0,ID,1.55,98.86666666666666
,SINGKAWANG II,WIOI,,96533,01,04N,109,40E,38,X,,,,,,7.0,ID,1.0666666666666667,109.66666666666667
,SINGKEP/DABO,WIKS,,96179,00,28S,104,34E,31,X,,,,,,7.0,ID,-0.4666666666666667,104.56666666666666
,SINTANG/SUSILO(A,WIOS,SQG,96559,00,07N,111,31E,30,X,,,,,,7.0,ID,0.11666666666666667,111.51666666666667
,SOEKARNO-HATTA I,WIII,CGK,96749,06,08S,106,40E,9,X,,T,,,,6.0,ID,-6.133333333333334,106.66666666666667
,SOROAKO/LUWU,WAAS,,97114,02,31S,121,20E,10,X,,,,,,7.0,ID,-2.5166666666666666,121.33333333333333
,SORONG/JEFMAN,WASS,SOQ,97502,00,55S,131,07E,3,X,,T,,,,6.0,ID,-0.9166666666666666,131.11666666666667
,SUMBAWA BESAR,WRRS,,97260,08,25S,117,25E,3,X,,,,,,7.0,ID,-8.416666666666666,117.41666666666667
,SURABAYA/GEDANGA,WRSS,,96937,07,13S,112,43E,3,X,,,,,,7.0,ID,-7.216666666666667,112.71666666666667
,SURABAYA/JUANDA,WRSJ,,96935,07,22S,112,46E,3,X,,T,,,,6.0,ID,-7.366666666666666,112.76666666666667
,SURABAYA/PERAK,WRSP,,96933,07,13S,112,43E,3,X,,,,,,7.0,ID,-7.216666666666667,112.71666666666667
,SURAKARTA/ADISUM,WRSQ,,96845,07,52S,110,55E,104,X,,,,,,7.0,ID,-7.866666666666667,110.91666666666667
,SYAMSUDIN NOOR,WAOO,BDJ,,03,27S,114,46E,23,X,,T,,,,7.0,ID,-3.45,114.76666666666667
,TAHUNA/NAHA,WAMH,NAH,97008,03,41N,125,32E,5,X,,T,,,,7.0,ID,3.6833333333333336,125.53333333333333
,TANAHGROGOT,WRLH,TNB,96639,02,12S,116,19E,10,X,,,,,,7.0,ID,-2.2,116.31666666666666
,TANAH MERAH,WAKT,TMH,97876,06,05S,140,18E,16,X,,T,,,,7.0,ID,-6.083333333333333,140.3
,TANJUNG PANDAN/B,WIKD,TJQ,,02,45S,107,45E,44,X,,,,,,7.0,ID,-2.75,107.75
,TANJUNGPINANG/KI,WIKN,,,00,55N,104,31E,18,X,,,,,,7.0,ID,0.9166666666666666,104.51666666666667
,TANJUNG PINANG,WIDN,TNJ,96091,00,55N,104,32E,18,X,,,,,,7.0,ID,0.9166666666666666,104.53333333333333
,TANJUNG REDEP/BE,WRLK,,96529,02,07N,117,27E,26,X,,,,,,7.0,ID,2.1166666666666667,117.45
,TANJUNG SELOR,WRLG,,96525,02,51N,117,19E,50,X,,,,,,7.0,ID,2.85,117.31666666666666
,TAPAK TUAN/TEUKU,WITA,TPK,96045,03,28N,097,17E,75,X,,,,,,7.0,ID,3.466666666666667,97.28333333333333
,TARAKAN/JUWATA,WRLR,,96509,03,19N,117,34E,6,X,,,,,,7.0,ID,3.3166666666666664,117.56666666666666
,TEBINGTINGGI/PAB,WIMT,,96039,03,22N,099,07E,23,X,,,,,,7.0,ID,3.3666666666666667,99.11666666666666
,TELUKBETUNG/BRAN,WIIT,,96295,05,16S,105,10E,96,X,,,,,,7.0,ID,-5.266666666666667,105.16666666666667
,TERNATE/BABULLAH,WAMT,,97430,00,50N,127,23E,15,X,,T,,,,7.0,ID,0.8333333333333334,127.38333333333334
,TIMIKA MOSES,WABP,TIM,,04,31S,136,53E,32,X,,,,,,7.0,ID,-4.516666666666667,136.88333333333333
,TIMIKA MOSES,WAYY,,,04,32S,136,53E,32,X,,,,,,7.0,ID,-4.533333333333333,136.88333333333333
,TOLI-TOLI/LALOS,WAMI,TLI,97028,01,07N,120,48E,2,X,,T,,,,7.0,ID,1.1166666666666667,120.8
,WAINGAPU/MAU HAU,WRRW,,97340,09,40S,120,19E,12,X,,,,,,7.0,ID,-9.666666666666666,120.31666666666666
